Crohns Disease,Healthy,Ulcerative Colitis
-0.00010379746370847773,-0.0018022803042463704,0.0019060777679548715
0.002623781304232808,-0.0038629784932382666,0.0012391971890054559
0.0013704966849246544,-0.0006433008454937103,-0.0007271958394309493
0.014006040262200162,-0.00841401310644967,-0.005592027155750515
0.005202965671939407,0.002622817135727178,-0.007825782807666574
0.0035314055494782637,-0.0012962172098993844,-0.0022351883395788797
0.0007486224050433601,-0.0012255463279219933,0.000476923922878632
0.041085072866173244,0.0035030706689912075,-0.04458814353516452
0.03198332812411531,-0.014102180377763372,-0.017881147746351977
-0.0028192626367302487,0.002444740902205464,0.000374521734524785
-0.0051829863992485055,0.004556412188306025,0.000626574210942489
-0.002762929217736148,0.0025839412289990916,0.00017898798873705618
